event_time,user_uuid,devicegroup,device,ip_address,os_family,os_name,browser_name,locode,postal_code
1534264999,4da23203ab398c9d4cc27229c759ef1c5c020599,Phone,Samsung$Other,f47859215f6a0c8bc5d8e2c803501c4d2cd2a0d3,Android,7,Chrome,DE-NW-ZGV,48336
1534264999,4da23203ab398c9d4cc27229c759ef1c5c020599,Phone,Samsung$Other,f47859215f6a0c8bc5d8e2c803501c4d2cd2a0d3,Android,7,Chrome,DE-NW-ZGV,48336
1534265000,c3f974f26d693f09ea65c34ba1df9308ca0ee215,ConnectedTV,Samsung$Other,75d3a3ff7ae29f56d0912288a080d7b9c21c5e5b,Other,Other,Other,AT--,
1534265000,155e7254d1e10d88d2973a2087d60b4b166152b8,ConnectedTV,Philips$Other,77d3941cfbd45a28110526dbd8a2dae8a72af3dc,Linux,Other,Opera,DE-BY-B8K,89287
1534265000,647cd33ffe2e130fd14ef9caa0b64ae8c290b1dd,ConnectedTV,Samsung$Other,41394b7e048c80680dc6616f9124407ef7f694aa,Other,Other,Other,DE-BE-BER,10115
1534265000,859a8acf0de28e3cdbb75b3cb5560665f361eefc,ConnectedTV,Panasonic$Other,45f45dd0790910422aebdc05e810cc5365d8bb82,Other,Other,Other,DE-BY-SN2,90449
1534265000,d54a9c1a7dbc922c8ec3b2388ce2d46039b31411,PC,Other$Other,e93a79813e790d73a3c896386b6f9bc454ed4eea,Windows,7,Chrome,DE-HE-OFF,63065
1534265000,d54a9c1a7dbc922c8ec3b2388ce2d46039b31411,PC,Other$Other,e93a79813e790d73a3c896386b6f9bc454ed4eea,Windows,7,Chrome,DE-HE-OFF,63065
1534265000,d54a9c1a7dbc922c8ec3b2388ce2d46039b31411,PC,Other$Other,e93a79813e790d73a3c896386b6f9bc454ed4eea,Windows,7,Chrome,DE-HE-OFF,63065
1534265000,d54a9c1a7dbc922c8ec3b2388ce2d46039b31411,PC,Other$Other,e93a79813e790d73a3c896386b6f9bc454ed4eea,Windows,7,Chrome,DE-HE-OFF,63065
1534265000,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,be0722152ddf0570b4eb441505a0731a8215068d,Windows,7,Firefox,DE-NW-GUT,33330
1534265001,3796cd6648278a2fa8f78f2a7ac686b8f504c952,ConnectedTV,Samsung$Other,056cc79835a69a4e413b5fbf99f55c61d6f78383,Other,Other,Other,DE-NW-HAG,58091
1534265001,5c195e9b5d7c52fd0a1880d16f1654928e17572c,ConnectedTV,Philips$Other,7d0fbb98a3b38c6ef03fc49dcfabb851a55f8317,Linux,Other,Opera,DE-HE-BSO,65812
1534265001,c4741ad48a3941002dd2b7d4e680fa1c7f543215,PC,Other$Other,b4cf577b0972768f7c53c47324a3258f7c0c77c0,Windows,7,Chrome,DE-BE-BER,12529
1534265001,c4741ad48a3941002dd2b7d4e680fa1c7f543215,PC,Other$Other,b4cf577b0972768f7c53c47324a3258f7c0c77c0,Windows,7,Chrome,DE-BE-BER,12529
1534265001,c4741ad48a3941002dd2b7d4e680fa1c7f543215,PC,Other$Other,b4cf577b0972768f7c53c47324a3258f7c0c77c0,Windows,7,Chrome,DE-BE-BER,12529
1534265001,c4741ad48a3941002dd2b7d4e680fa1c7f543215,PC,Other$Other,b4cf577b0972768f7c53c47324a3258f7c0c77c0,Windows,7,Chrome,DE-BE-BER,12529
1534265001,84cc266ff804f1500f6c9d167d278fc73bb9ec46,ConnectedTV,LG$Other,3d45b25329bcd00538979fcfa1ddadee558dfc99,WebOS,Other,Chrome,DE-NW-,51580
1534265001,1b6302030b350909ff7c09240d08adb48907c77f,Phone,Samsung$Other,06eaaf46f7db17a65d6e2fa92ed1c74ad63a81e4,Android,7,Chrome,DE-NW-OBE,46119
1534265001,870b83e5dcc529a496060b5f0fd268ce570e2075,ConnectedTV,Samsung$Other,96d28541cda301e1f3f2c6ba8c75e64a1bd0e394,Other,Other,Other,DE-HE-FRA,60487
1534265002,ab88bc7bb418fdb32f82e15dff6f9ece4d966dfc,ConnectedTV,Samsung$Other,884a31ea2563f666f2841bd95d26e7cf43df32d6,Other,Other,Other,DE-BW-GON,73037
1534265002,c2f2443d4e83127cf1e83742be8065046e261a31,PC,Other$Other,584b3aaf2df5fc1c2890054d670384abf8356308,Windows,10,Edge,DE-NI-WAL,29664
1534265002,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Samsung$Other,bdb3e1f5d56b79b2fc89f0988fd3869d5dbf0cf4,Android,5,Chrome,DE-BY-EBT,97246
1534265002,79a6658180fc3b42f1b902a20b4de5f698a8ad24,PC,Other$Other,18410deae3ddc887df7c1a6b37e86ce3faedebcd,Windows,10,Firefox,DE-HH-HAM,22081
1534265002,79a6658180fc3b42f1b902a20b4de5f698a8ad24,PC,Other$Other,18410deae3ddc887df7c1a6b37e86ce3faedebcd,Windows,10,Firefox,DE-HH-HAM,22081
1534265002,79a6658180fc3b42f1b902a20b4de5f698a8ad24,PC,Other$Other,18410deae3ddc887df7c1a6b37e86ce3faedebcd,Windows,10,Firefox,DE-HH-HAM,22081
1534265002,79a6658180fc3b42f1b902a20b4de5f698a8ad24,PC,Other$Other,18410deae3ddc887df7c1a6b37e86ce3faedebcd,Windows,10,Firefox,DE-HH-HAM,22081
1534265002,3c73e47a1290bb1593d6110cb973014bbfdb92a5,ConnectedTV,Philips$Other,d2369fa2b33f605d081d0f0d81dc9c1bde735c5a,Linux,Other,Opera,DE-HE-BNA,61231
1534265002,6229ed5665dd6f95981a28ab5b15773de17b76fc,PC,Other$Other,cf4cae3081e5e0dd85a8fca43023d5839147c222,Windows,10,Edge,DE-HE-FRF,61381
1534265002,21c86b7c76b6f3f393864194d650e21659f46516,ConnectedTV,Samsung$Other,cf0545f8a216817c1735e0f021d66e4c003041e0,Other,Other,Other,DE-NW-WGG,41844
1534265002,e48e9484e47028e15baf40f4372c6372e51059b9,ConnectedTV,Samsung$Other,7e09706801de274415fc5b86b38bdd2dbd0e7703,Other,Other,Other,DE-SN-DRS,1307
1534265002,334c9dacf8e455ea53179544f7ca78fd0d64f11e,PC,Other$Other,792041387fdd5301bfe046e9aa67c0045113f7f1,Windows,10,Chrome,AT--,
1534265003,9d1f17925b3141688a6126e6b1b20080a760806d,PC,Other$Other,cb7736478108174ee6d60415cc6527fad89286ae,Windows,7,Chrome,DE-TH-WMR,99423
1534265003,c636567d81a77d7008d5400026c1b09b89d0492d,ConnectedTV,LG$Other,048aa603ac0c5a37560a97ec496dd923edf08a5b,WebOS,Other,Chrome,DE-HB-RME,28201
1534265003,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Apple$iPhone,054567f5590f7343078c38f3422820f393a7b7ea,iOS,11,Safari,DE-BY-RBS,85107
1534265003,5d2a20e302c673e6856221ac0cb096ff65178305,ConnectedTV,LG$Other,3f95eeb81e04dfcd85ea61260f3eadaf247e83a5,Linux,Other,Other,DE-HE-HUD,36088
1534265004,5a3a5c9d0e2e9ae6044a783d42a266ae3bd70b5c,ConnectedTV,Samsung$Other,52f553ea0e1995036f544045337f19105ed3c660,Other,Other,Other,DE-NW-CGN,51149
1534265004,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,4dd23c464b4c71de65bea3ce37c59f15dec62322,Windows,10,Chrome,DE-BY-MUC,80801
1534265004,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,4dd23c464b4c71de65bea3ce37c59f15dec62322,Windows,10,Chrome,DE-BY-MUC,80801
1534265004,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,4dd23c464b4c71de65bea3ce37c59f15dec62322,Windows,10,Chrome,DE-BY-MUC,80801
1534265004,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,4dd23c464b4c71de65bea3ce37c59f15dec62322,Windows,10,Chrome,DE-BY-MUC,80801
1534265004,3a555ea129e915bf32876986fe2e39f8e1411959,PC,Other$Other,62abf3531c2699150b67e2c734fd3acb3e9c2daa,Windows,10,Chrome,DE-RP-NEW,53577
1534265004,3a555ea129e915bf32876986fe2e39f8e1411959,PC,Other$Other,62abf3531c2699150b67e2c734fd3acb3e9c2daa,Windows,10,Chrome,DE-RP-NEW,53577
1534265004,3a555ea129e915bf32876986fe2e39f8e1411959,PC,Other$Other,62abf3531c2699150b67e2c734fd3acb3e9c2daa,Windows,10,Chrome,DE-RP-NEW,53577
1534265004,3a555ea129e915bf32876986fe2e39f8e1411959,PC,Other$Other,62abf3531c2699150b67e2c734fd3acb3e9c2daa,Windows,10,Chrome,DE-RP-NEW,53577
1534265004,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,2034cc5778a9f0034ca02dd4180b6da2841203c9,Windows,10,Firefox,DE-NW-DTM,44359
1534265004,eea91c2569365a104bfd1fcfbc361620e08bc218,PC,Other$Other,3134a522858c4ca15eb226cf5ed27c5ae3e7da3e,Windows,7,MSIE,FR-22-SBK,22000
1534265004,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,277c26881394ba1bc72090cfcbf8c7f5c6b5a49a,Windows,7,Firefox,DE-NW-HUE,50354
1534265004,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Apple$iPhone,08d4111b44b8929b502f75a04494343935c0c7ed,iOS,11,Safari,CA-ON-TOR,M6H
1534265005,f5a05db880554cfca8c386ac42c6995bca5800fc,PC,Other$Other,09c6022a4f51b22e8ef003ea8f9621192eb16b2b,Windows,10,Firefox,DE-ST-HAL,6126
1534265005,3ba4841d78649a0b3644e3dd7dfad04e942b416e,ConnectedTV,Samsung$Other,5154a0ef8579f99580b45f1271c988c1a88ebdf5,Other,Other,Other,DE-BW-STR,70178
1534265005,2d5ba79e624ec70bee52007892a016b27e838743,PC,Other$Other,21a55b5257501cc73db1d04e0b74e4e881017277,Windows,10,MSIE,DE-SH-LBC,23558
1534265005,2d5ba79e624ec70bee52007892a016b27e838743,PC,Other$Other,21a55b5257501cc73db1d04e0b74e4e881017277,Windows,10,MSIE,DE-SH-LBC,23558
1534265005,2d5ba79e624ec70bee52007892a016b27e838743,PC,Other$Other,21a55b5257501cc73db1d04e0b74e4e881017277,Windows,10,MSIE,DE-SH-LBC,23558
1534265005,2d5ba79e624ec70bee52007892a016b27e838743,PC,Other$Other,21a55b5257501cc73db1d04e0b74e4e881017277,Windows,10,MSIE,DE-SH-LBC,23558
1534265005,91655bf8cd35559e564f20b9f42eca9a06dd3170,ConnectedTV,Other$Other,1b57dab6b97099ff0c023e25193d827e1b387017,Linux,Other,Other,DE-BY-MUC,81377
1534265005,aed0674b8798199326eff0a7e42142d0cfc2ed49,Phone,Samsung$Other,a6b97ea04bd886006cab4308277b1ea6c2ad0a7f,Android,7,Chrome,DE-BY-MUC,81927
1534265005,aed0674b8798199326eff0a7e42142d0cfc2ed49,Phone,Samsung$Other,a6b97ea04bd886006cab4308277b1ea6c2ad0a7f,Android,7,Chrome,DE-BY-MUC,81927
1534265006,5c4e3cda0ed1c5aa99c1439fcb82cd7c4b9f2a7a,PC,Other$Other,2fc786151d02eacf2596030e7d8e8d341faed135,Windows,10,Edge,AT-9-VIE,1200
1534265006,5c4e3cda0ed1c5aa99c1439fcb82cd7c4b9f2a7a,PC,Other$Other,2fc786151d02eacf2596030e7d8e8d341faed135,Windows,10,Edge,AT-9-VIE,1200
1534265006,5c4e3cda0ed1c5aa99c1439fcb82cd7c4b9f2a7a,PC,Other$Other,2fc786151d02eacf2596030e7d8e8d341faed135,Windows,10,Edge,AT-9-VIE,1200
1534265006,5c4e3cda0ed1c5aa99c1439fcb82cd7c4b9f2a7a,PC,Other$Other,2fc786151d02eacf2596030e7d8e8d341faed135,Windows,10,Edge,AT-9-VIE,1200
1534265006,895842d4b9739148606f16597d43fbe26c1a6577,ConnectedTV,Panasonic$Other,13f4cce25dae47494080fce247269feefeb68294,Other,Other,Other,DE-NW-REC,45663
1534265006,e395626afba940106b7d86bfa45ca0badf48332b,ConnectedTV,LG$Other,7737af4834f90707fe6a1282a1a7980c53427ea6,WebOS,Other,Chrome,DE-BW-MGN,72525
1534265006,531249aa10326efcd5336597c65f97a1f5d9010a,ConnectedTV,Samsung$Other,a088b139e5cb4ee87e3a87144db9ee28817f9fd0,Other,Other,Chrome,DE-HE-BVI,61118
1534265006,6f445875fcc872a8897b0fca33c173fd6ac80fd9,Phone,Samsung$Other,3950858fd593720aea7ecf644fabe0890a6f8440,Android,8,Chrome,AT--,
1534265006,11b3d67f5d8354f61f17009103b50d3641eb5100,ConnectedTV,Telefunken$Other,33117c53fa733fe53391ce6c705350aeb571338f,Linux,Other,Opera,DE-RP-NED,56567
1534265006,d294cbb87505cac63e8f81a6d8b3c81977254c73,ConnectedTV,Samsung$Other,e08297863413dd182689a6e12bf7163f4966f075,Other,Other,Other,DE-RP-AND,56626
1534265006,eba24245e24fd066e0a1c38c8a9b294fce498076,ConnectedTV,Philips$Other,bbc3f1382cdab8e3d2b04f53098df00159433f4b,Other,Other,Other,DE-SN-DRS,1099
1534265006,f8f7eec4e1f83c3f461c5fcb384b12c523fe1870,Phone,Other$Other,f7d86c5ccde7501e08fc17caed8eeb01ef72e0e2,Android,6,Chrome,DE-RP-MAI,55118
1534265007,386e4d566c024484d1392b23e2a1767e86f92ac6,PC,Other$Other,1f3dad8e1f755efde132907d907529a4c4938077,Windows,8,Firefox,DE-HH-HAM,22307
1534265007,386e4d566c024484d1392b23e2a1767e86f92ac6,PC,Other$Other,1f3dad8e1f755efde132907d907529a4c4938077,Windows,8,Firefox,DE-HH-HAM,22307
1534265007,386e4d566c024484d1392b23e2a1767e86f92ac6,PC,Other$Other,1f3dad8e1f755efde132907d907529a4c4938077,Windows,8,Firefox,DE-HH-HAM,22307
1534265007,386e4d566c024484d1392b23e2a1767e86f92ac6,PC,Other$Other,1f3dad8e1f755efde132907d907529a4c4938077,Windows,8,Firefox,DE-HH-HAM,22307
1534265007,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,f9aba78adf77ac68c57cd7a06fdfe91b252562b3,Windows,7,Firefox,CZ-10-,130 00
1534265007,c4e74c36480cf9138897e429293b1a87d7e7ec0f,ConnectedTV,Samsung$Other,258cbe33c951f92721f77e776921689edf7abfd1,Other,Other,Other,DE-NW-BBE,57319
1534265007,6d3ddc3b04994546fd45c01c7eeb32ac504390d5,ConnectedTV,LG$Other,62259560875ec414946eff9d3983371f079203d8,Linux,Other,Other,DE-BW-HEI,69115
1534265007,d83d65b9686c7e472ae00bc37e339ff3a36f207a,ConnectedTV,Philips$Other,50b6c06f635a7f473635e664523ce18313e7bfd6,Linux,Other,Opera,DE-SN-DRS,1328
1534265007,0fdd60d5bf3f6e58adc824ae34a3c8b46dd40b93,Phone,Apple$iPhone,58807ee5de058d3a2315649bde5ffab28a8bf76b,iOS,11,Safari,DE-HE-FRA,60313
1534265007,4377cbb19dd6ddb7c34fb2097dac7d851917c229,ConnectedTV,Samsung$Other,ff2cf7aede4322ba29d8d3f339819f96f414a182,Other,Other,Other,DE-NW-CGN,50968
1534265007,75fd781e31e968687e203549662f234571bed29d,ConnectedTV,Toshiba$Other,5c5696d8eb0f30daeb8ea8394bec3e7e05af1804,Linux,Other,Opera,DE-BE-BER,10117
1534265008,7d9a1e455be6e5a356ebba408b74c7a00c45593f,Phone,Samsung$Other,bdcc0d30ad0466c335213948e4d870242f00d599,Android,8,Chrome,DE-BE-BER,12529
1534265008,7d9a1e455be6e5a356ebba408b74c7a00c45593f,Phone,Samsung$Other,bdcc0d30ad0466c335213948e4d870242f00d599,Android,8,Chrome,DE-BE-BER,12529
1534265008,7d9a1e455be6e5a356ebba408b74c7a00c45593f,Phone,Samsung$Other,bdcc0d30ad0466c335213948e4d870242f00d599,Android,8,Chrome,DE-BE-BER,12529
1534265008,7d9a1e455be6e5a356ebba408b74c7a00c45593f,Phone,Samsung$Other,bdcc0d30ad0466c335213948e4d870242f00d599,Android,8,Chrome,DE-BE-BER,12529
1534265008,c2867a3cd2db70bb045f07f6878eae99d9a3694e,ConnectedTV,Other$Other,5a071a7f1c04c21ed734d7a28edc5f88cc55baae,Linux,Other,Other,DE-SH-HDE,25746
1534265008,b26e4ceeb1a4997286e016ace905072b50bbcff6,Phone,Huawei$Other,567a8c0ec255cbd4d948eb9d52be5cc73c6da22a,Android,5,Chrome,DE-NW-ESS,45472
1534265008,b26e4ceeb1a4997286e016ace905072b50bbcff6,Phone,Huawei$Other,567a8c0ec255cbd4d948eb9d52be5cc73c6da22a,Android,5,Chrome,DE-NW-ESS,45472
1534265008,b26e4ceeb1a4997286e016ace905072b50bbcff6,Phone,Huawei$Other,567a8c0ec255cbd4d948eb9d52be5cc73c6da22a,Android,5,Chrome,DE-NW-ESS,45472
1534265008,36932d62a2c2e55dd8f5dbe8930ae21ff7bfa081,ConnectedTV,Samsung$Other,da6bfef3733a2dfeb32619c00edc6ce7b23e5d6a,Other,Other,Other,DE-NI-OSN,49084
1534265009,019c92e7e1dbba5791f0158ab8cbf6e03dbb731f,PC,Apple$Other,4485907baab733303bed2b3d9996292179639ad2,macOS,10.13,Safari,CH-VS-SRR,3960
1534265009,019c92e7e1dbba5791f0158ab8cbf6e03dbb731f,PC,Apple$Other,4485907baab733303bed2b3d9996292179639ad2,macOS,10.13,Safari,CH-VS-SRR,3960
1534265009,019c92e7e1dbba5791f0158ab8cbf6e03dbb731f,PC,Apple$Other,4485907baab733303bed2b3d9996292179639ad2,macOS,10.13,Safari,CH-VS-SRR,3960
1534265009,019c92e7e1dbba5791f0158ab8cbf6e03dbb731f,PC,Apple$Other,4485907baab733303bed2b3d9996292179639ad2,macOS,10.13,Safari,CH-VS-SRR,3960
1534265009,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Samsung$Other,96516260f766905fedb098999003ddf5e3ca37a1,Android,8,Chrome,DE-HE-FRA,60313
1534265009,b9f7fe3b129da7a008ed0f32f4df244a039ce219,Phone,Samsung$Other,22951093b541a46ca617b9e320c609e68f103d53,Android,8,Chrome,DE-HH-HAM,22045
1534265009,ec5d24bb29e176d53d636d8292646695c8133e77,Phone,Samsung$Other,00d7f3cd643673b67a4146c984bce96fcdb0fbc4,Android,6,Chrome,DE-RP-FTX,67227
1534265009,ec5d24bb29e176d53d636d8292646695c8133e77,Phone,Samsung$Other,00d7f3cd643673b67a4146c984bce96fcdb0fbc4,Android,6,Chrome,DE-RP-FTX,67227
1534265009,ec5d24bb29e176d53d636d8292646695c8133e77,Phone,Samsung$Other,00d7f3cd643673b67a4146c984bce96fcdb0fbc4,Android,6,Chrome,DE-RP-FTX,67227
1534265009,f01ff1c406e085dbae875aacea66f442a539fa8a,ConnectedTV,LG$Other,2084d5c253591266e0d5259b99d537aead37cd59,Linux,Other,Other,DE-MV-RZD,18311
1534265009,cecf1a66786b19fcdc2eb59664a06e3f7ab50def,ConnectedTV,Telefunken$Other,798d9f6db5b2ea39542daa81584264e1de0e4fd7,Linux,Other,Opera,DE-NW-GEK,45881
1534265009,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Apple$Other,cb1c8c3db0dac6ce057d217c70aa4a9548d80be9,macOS,10.13,Safari,CH-ZH-ZRH,8044
1534265009,6594ab7dbd39085e58f4d2e52e7b2d0c4e2cd7a1,Phone,Samsung$Other,f10ebb02911f8c5596e8302582289be24fae8551,Android,7,Chrome,DE-HE-KAS,34132
1534265009,6594ab7dbd39085e58f4d2e52e7b2d0c4e2cd7a1,Phone,Samsung$Other,f10ebb02911f8c5596e8302582289be24fae8551,Android,7,Chrome,DE-HE-KAS,34132
1534265009,6594ab7dbd39085e58f4d2e52e7b2d0c4e2cd7a1,Phone,Samsung$Other,f10ebb02911f8c5596e8302582289be24fae8551,Android,7,Chrome,DE-HE-KAS,34132
1534265009,6594ab7dbd39085e58f4d2e52e7b2d0c4e2cd7a1,Phone,Samsung$Other,f10ebb02911f8c5596e8302582289be24fae8551,Android,7,Chrome,DE-HE-KAS,34132
1534265010,d8d8fe701423aa712bb0cc6dc0a1aea33216311f,Phone,Samsung$Other,a7071aff2e867a6d80b98e2e60312a2322c551d4,Android,5,Chrome,DE-BW-STR,70178
1534265010,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,19e433516239e5c4c5e5f7cec328748b275da27f,Windows,8,Firefox,DE-NW-SIG,53721
1534265010,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,19e433516239e5c4c5e5f7cec328748b275da27f,Windows,8,Firefox,DE-NW-SIG,53721
1534265010,7502301cee092ccd9deb2d0c434e63b6414272e5,ConnectedTV,Samsung$Other,0ceaa6aa59debf54885864e0f81124c9125da3b6,Other,Other,Other,AT-6-GRZ,5099
1534265010,5cd3e72946f7f4f29889885c2aa25197fca1586e,PC,Other$Other,d7fa09d54c0461b8bbafbd3b24815add52c52872,Windows,10,Edge,DE-HH-HAM,20095
1534265010,5cd3e72946f7f4f29889885c2aa25197fca1586e,PC,Other$Other,d7fa09d54c0461b8bbafbd3b24815add52c52872,Windows,10,Edge,DE-HH-HAM,20095
1534265010,5cd3e72946f7f4f29889885c2aa25197fca1586e,PC,Other$Other,d7fa09d54c0461b8bbafbd3b24815add52c52872,Windows,10,Edge,DE-HH-HAM,20095
1534265010,1f10a39b52984de9a4190a5d8749b6403d946b84,PC,Other$Other,9dadfc17f1d053edacce3cb579b56fc25910daff,Windows,10,Edge,IT-VR-VRN,37100
1534265010,1f10a39b52984de9a4190a5d8749b6403d946b84,PC,Other$Other,9dadfc17f1d053edacce3cb579b56fc25910daff,Windows,10,Edge,IT-VR-VRN,37100
1534265010,1f10a39b52984de9a4190a5d8749b6403d946b84,PC,Other$Other,9dadfc17f1d053edacce3cb579b56fc25910daff,Windows,10,Edge,IT-VR-VRN,37100
1534265010,1f10a39b52984de9a4190a5d8749b6403d946b84,PC,Other$Other,9dadfc17f1d053edacce3cb579b56fc25910daff,Windows,10,Edge,IT-VR-VRN,37100
1534265011,b8939e644090ddd17d7e2338417e29651adc401c,ConnectedTV,Samsung$Other,64c678be3a0c74ba9e15e64b39849ff4de7c47e9,Other,Other,Other,DE-NW-SGE,57076
1534265011,46436fa6965fcc366171fc2061c102d301f4b3a7,Phone,Apple$iPhone,5c8dda6841a87ce99157926f151432ff170176b6,iOS,11,Safari,DE-RP-KLT,67655
1534265011,46436fa6965fcc366171fc2061c102d301f4b3a7,Phone,Apple$iPhone,5c8dda6841a87ce99157926f151432ff170176b6,iOS,11,Safari,DE-RP-KLT,67655
1534265011,1fb01536420e47139f9eeaff2d104fa19a229d66,PC,Other$Other,62b159ef3c9ba8d62d9fcdd9b1c7a0adb48f2c31,Windows,7,Chrome,DE-MV-HAW,19230
1534265011,1fb01536420e47139f9eeaff2d104fa19a229d66,PC,Other$Other,62b159ef3c9ba8d62d9fcdd9b1c7a0adb48f2c31,Windows,7,Chrome,DE-MV-HAW,19230
1534265011,1fb01536420e47139f9eeaff2d104fa19a229d66,PC,Other$Other,62b159ef3c9ba8d62d9fcdd9b1c7a0adb48f2c31,Windows,7,Chrome,DE-MV-HAW,19230
1534265011,1fb01536420e47139f9eeaff2d104fa19a229d66,PC,Other$Other,62b159ef3c9ba8d62d9fcdd9b1c7a0adb48f2c31,Windows,7,Chrome,DE-MV-HAW,19230
1534265011,1fb01536420e47139f9eeaff2d104fa19a229d66,PC,Other$Other,62b159ef3c9ba8d62d9fcdd9b1c7a0adb48f2c31,Windows,7,Chrome,DE-MV-HAW,19230
1534265011,1fb01536420e47139f9eeaff2d104fa19a229d66,PC,Other$Other,62b159ef3c9ba8d62d9fcdd9b1c7a0adb48f2c31,Windows,7,Chrome,DE-MV-HAW,19230
1534265011,1fb01536420e47139f9eeaff2d104fa19a229d66,PC,Other$Other,62b159ef3c9ba8d62d9fcdd9b1c7a0adb48f2c31,Windows,7,Chrome,DE-MV-HAW,19230
1534265011,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Apple$Other,d7b06bd2035521b597c568849d4db068cdca7681,macOS,10.13,Safari,CH-BE-BGF,3400
1534265011,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Apple$Other,d7b06bd2035521b597c568849d4db068cdca7681,macOS,10.13,Safari,CH-BE-BGF,3400
1534265011,7f8b316e180f7022f4a911cb3d39f43e71ae7140,Phone,Other$Nexus,a078e556f68e03a91ec438713805fcf860d5dc95,Android,8,Chrome,AT-7-,6402
1534265011,3ac4fdd23368454d13ffd3fbce6b950a111904c8,ConnectedTV,Samsung$Other,642b492af40d453332e8f6531a47c74e03bc0555,Other,Other,Other,DE-BY-MUC,80796
1534265012,914706d1be4488c1149ab66191590515d2541a3e,Phone,Samsung$Other,dd5e3e15e0474f9b008e3047c8328fc0650d3e0d,Android,7,Chrome,DE-RP-,56070
1534265012,794513c689f9792c11e5b1f1fe6bd154613ce14f,PC,Other$Other,7e0c11a2de86103503b286d1edfe503d3c3a3454,Windows,10,Opera,DE-SN-DRS,1157
1534265012,794513c689f9792c11e5b1f1fe6bd154613ce14f,PC,Other$Other,7e0c11a2de86103503b286d1edfe503d3c3a3454,Windows,10,Opera,DE-SN-DRS,1157
1534265012,794513c689f9792c11e5b1f1fe6bd154613ce14f,PC,Other$Other,7e0c11a2de86103503b286d1edfe503d3c3a3454,Windows,10,Opera,DE-SN-DRS,1157
1534265012,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Apple$iPhone,8d9d380b67335dbcf3d0627495310d250f40f45e,iOS,11,Safari,DE-BW-STR,70173
1534265012,54899313906322088fa1e6cc37dd5135e3c28941,ConnectedTV,Samsung$Other,ce9a1d0ac2f656ad2e2c07a58a9f81091907178a,Other,Other,Other,DE-ST-CAB,39240
1534265012,774b2db4d2931b6885edf03e98d0911fb12d63e3,ConnectedTV,Samsung$Other,e10b2a0f56c2ee9d34f2704ebf4623691ff822eb,Other,Other,Other,DE-NI-LHN,30853
1534265013,52f7f75b75ac9363d0902266bbb17e0f65aac2a5,ConnectedTV,Samsung$Other,44713698f1807054dab4b31190c357376ab1de54,Other,Other,Other,DE-BY-GKR,95497
1534265013,a7ac756d3791d13289b79cfca7b709125c1997c4,Phone,Apple$iPhone,5d25d05f4367c25292c9b0c5d17cba7b8684c48a,iOS,11,Safari,CH-FR-,1624
1534265013,a7ac756d3791d13289b79cfca7b709125c1997c4,Phone,Apple$iPhone,5d25d05f4367c25292c9b0c5d17cba7b8684c48a,iOS,11,Safari,CH-FR-,1624
1534265013,f090801d0663784d3eefdd0f6285b08bcbfeb898,ConnectedTV,Samsung$Other,d550ce5e3b7b24a0da8c4fea57e2ab44b03ea6bb,Other,Other,Other,DE-BE-BER,10719
1534265013,7cd2c8f1f0369d740acb857728e255db6ebd8088,PC,Apple$Other,ed1321745473c6b42345d8f073cf2dda3414de9e,macOS,10.10,Chrome,DE-NI-WBX,26203
1534265013,7cd2c8f1f0369d740acb857728e255db6ebd8088,PC,Apple$Other,ed1321745473c6b42345d8f073cf2dda3414de9e,macOS,10.10,Chrome,DE-NI-WBX,26203
1534265013,7cd2c8f1f0369d740acb857728e255db6ebd8088,PC,Apple$Other,ed1321745473c6b42345d8f073cf2dda3414de9e,macOS,10.10,Chrome,DE-NI-WBX,26203
1534265013,7cd2c8f1f0369d740acb857728e255db6ebd8088,PC,Apple$Other,ed1321745473c6b42345d8f073cf2dda3414de9e,macOS,10.10,Chrome,DE-NI-WBX,26203
1534265013,7cd2c8f1f0369d740acb857728e255db6ebd8088,PC,Apple$Other,ed1321745473c6b42345d8f073cf2dda3414de9e,macOS,10.10,Chrome,DE-NI-WBX,26203
1534265013,7cd2c8f1f0369d740acb857728e255db6ebd8088,PC,Apple$Other,ed1321745473c6b42345d8f073cf2dda3414de9e,macOS,10.10,Chrome,DE-NI-WBX,26203
